text,label
"باعرض سلام و خسته نباشید
و تبریک ویژه سال نو باسلامتی و موفقیت روزافزون خدمت شما 
جناب آقای وزیر محترم 
به استحضار می رساند خواهشمند است در خصوص طرح 100 گیگابایت اینترنت رایگان برای مشترکین اینترنت ثابت که هدف در خانه ماندن عموم و مبارزه با کرونا می باشد تجدیدنظر فرمایید، چنانکه عموم مردم اینترنت ثابت ندارند و طرحی باشد که عموم مشترکین ایرانسل، همراه اول، اینترنت وایرلس خانگی بتوانند از آن استفاده کنند. درضمن اگر این امکان باشد که مهلت طرح تا ۳۰ فروردین تمدید شود موفقیت طرح صد در صدی می باشد، چونکه این روزها اکثر مردم به درخواست مسئولان خیرخواه و همچنین شما درخانه ماندن و بیشتر کارهای ممکن مجازی انجام می گردد.
قبلا از همکاری شما سپاسگزارم 
باتشکر🙏
به یاری خداوند متعال و همکاری مردم جامعه و پشتوانه مسئولان زحمتکش، دلسوز، خیرخواه و یاری رسانی به یکدیگر #کرونا_را_شکست_میدهیم #در_خانه_بمانیم #درخانه_میمانیم",1
اقای وزیر سرعت نت رو انقدر پایین آوردین واقعا دیه قابل تحمل نیس والله من بهتون احترام میذارم ولی دیگه این چکاریه شما به این خوبی از مردم حمایت میکردید چی شدپس ؟ سرعت نت  موبایل انقدر کمه اهنگ هم دانلود نمیشه تو روزای قرنطینه حداقا کاری کنید بتونیم تو خونه بمونیم دیگ.🤦🏻‍♂️,0
بیشتر وقت‌ها آرزو میکردم کاش بعضیها رو هیچ وقت تو زندگیم نمیدیدم. دوست داشتم آدم ها رو فقط سیاه یا فقط سفید نبینم اما رفتار عده‌ای باعث میشد نسبت به همه بدبین بشم با اجتماع غریبه ميشدم و تنهایی رو به معاشرت با این موجودات ترجیح میدادم,0
"با سلام
کار در منزل
درآمد دلاری ✅بدون ریالی سرمایه
✅شرعی و قانونی ✅تنها سرمایه مورد نیاز داشتن گوشی اندروید و دسترسی به اینترنت میباشد
✅آموزش ها بصورت رایگان است صفر تا صد
✅برای خانم ها و آقایان
✅مناسب دانشجویان و کسانیکه به دنبال شغل دوم و بی دردسر هستند
استخراج به وسیله موبایل انجام می شود و نیازی به مرورگر crypto ندارد و خوبی این نوع استخراج این است که ارز بیشتری دریافت میکنید
❌کار مربوطه شبکه ای ، بازاریابی ، فروش پکیج و فایل ، خرید پکیج چند صد هزار تومانی و بعضا میلیونی ، همکاری در فروش، فناوران (تایپ،ترجمه،ادمین...)، رایانمهر(ایشارژ)، استخراج ابری ، ماینر،فارکس،هوش مالی، فورکیا و ... نیست❌
تا دیر نشده فرصت رو از دست نده ، زودتر شروع کن و از اطرافیانت جلو باش
واسه یه بار هم که شده ترس رو کنار بزار و واسه آیندت تلاش کن
توام مث خیلیای دیگه میتونی یه میلیونر و یا یک میلیاردر بشی
موفقیت به آرزو کردن نیست ، با تلاش بدستش بیار
کار بدون زحمت و پولساز میخوای بیا😎
دريافت رايگان بيت كوين
خيلي راحت به صورت رايگان حداقل روزي ٨ دلار ميتونيد بيت كوين رايگان دريافت كنيد
اطلاعات بیشتر در کانال تلگرام زیر
@cashbit_free",1
از وقتی ک کرونا اومده همش نت میپره و دوباره میاد کلا سرعتش بع ۱۰۰ کیلوبایت هم نمیرسه خدا بخیر کنه,0
ای کاش قبل یه کار که برای این اینترنت می کردی توضیحات کامل رو می دادی این چه وضعشه اون از انحصار مخابرات و اینم از ۱۰۰ گیگ که ولش......,0
اگه کرونا روبشوره ببره خوبه😭,2
"علاقمندان به تاریخ و سیاست پیج زیر رو از دست ندن
@history_answers
این پیج اولین پیجیه که واسه هر اتفاق جدید و مهم یه مصداق سیاسیِ عالی پیدا میکنه و بهتون میگه👍🏻😍
مثلا بهتون میگه الان که فرانسه و انگلیس واسه کرونا می خوان بهمون کیت مجانی هدیه بدن،خیرمونو نمی خوان😑😑😑
بلکه بر عکس ، فرانسه همونیه که با انتقال خون آلوده ایدز رو وارد ایران کرد😭😱😢
پس زود باش فالوش کن تا از جدید ترین اخبار پشت پرده با خبر بشی😎👍🏻",0
کرونا کم بود سیل هم بهش اضافه شد فکر کنم خدا قسد جون مارو کرده,0
آذری جهرمی مبتلا به سندرم قطع اینترنت بی‌قرار,0
اقا به جای این کارا یکی پیام بده حرف بزنیم کف کردیم تو قرنطینه😂😂😂,1
واقعا همه تون تباهین.آخه چرا ایمان نمیارین نه تنها تیم فوتبال استقلال تهران دو بار قهرمان آسیا شده بلکه تیم والیبال استقلال هم دو بار این مقام رو کسب کرده واقعا باعث سرافرازی ایرانن pic.twitter.com/7tlPLHkAn1,2
راسته که میگن  اینترنت  قطع میشه و اینترنت  داخلی میاد میگن  تلگرام  واتساپ اینستا از دسرس خارج میشه درسته ؟؟؟,1
سلام، آقای جهرمی اگر از پیامرسان های داخلی مثل ایتا که دست کمی از پیامرسان های خارجی ندارند حمایت کنید هم ممنون میشیم. ما بیشتر از اینها از شما توقع داریم.,1
جناب دکتر یه اینترنت دادین دروغ بود ، الانم سرعت ب شدتتت امده پاین خجالت نمیکشین این همه دروغ ب مردم میدین میگین زشته بابا ب خدا نمیدونم البته،،،،،،،،،،،،،,0
اقای وزیر به خدا قسم من به زور پول اینترنت جمع میکنم تا ی سرویسی بگیرم بازهم سرعت نت و پینگ ها بالا است به خدا این ها همش حق الناس تو گردن شما هست من که هیچوقت شمارو نمیبخشم وعده ما موقعی که رو به رو خدا شدیم,0
بیایم پوله اینارو بدیم بخریم ک اندازه همون خریدنش از مغازه میشه که😑تازه راحت ترم هس😑,0
ما مشتری مخابرات ایران هستیم ❤️❤️❤️,2
برای دستاورد عظیم مردم #مالزی و از شادی آنها شادم . وقتی از امید به آزادی #انور_ابراهیم ، مخالفِ دربند دولت سابق، می‌گویند در دلم برای آزادی محصورین ایران دعا می‌کنم. کاش دل مردمم به چراغ شادی روشن شود. https:// twitter.com/syed_nazim17/s tatus/994585764531859460 …,2
"سلام آقای جهرمی
ما تویه روستا در خوزستان زندگی می‌کنیم
اینجا اصلا انگار نه انگار مخابرات وجود داره اینترنت یه روز خوب کار میکنه روز بعدش قطعه به کارگر مخابرات گفتیم میگه به من چه
تورو خدا آقای جهرمی یه فکر به حال ما هم بکن",0
سلام وقتتون بخیر ، شما تو شهر قزوین در حال زدن شعبه هستید؟ الان نزدیک محل ما یه مغازه با اسم و برند شما در حال راه اندازیه.,1
سلام جناب وزیر خسته نباشید کاش به بسته های اینترنت ثابت#ایرانسل نگاه کنید حجم شبانه حذف شده به خاطر کرونا موندیم خونه شبانه روهم حذف کردن @irancell  @irancell,0
امروز خبر چهار برابر شدن سرعت اینترنت خانگی رو دیدم، متاسفانه من و دوستانم یک ساله تمام جاهایی که بوده و شده رفتیم و تماس گرفتیم ولی اینترنت مخابرات، همون خانگی منطقه مون خیلی خیلی ضعیفه،سرعت شونزده مگ میخریم در حد کیلوبایته،ارومیه،اسلام اباد خیابان کوهنورد،چاره ای کنید خواهشا دستوری بدین تا به فکر اینجا هم باشن,0
من اینترنت سرعت ۴ مگ میخرم سرعت دانلودم ۵۰۰ کیلو بایت هست؟؟مشکل از کجاس دقیقا؟,0
