Unnamed: 0,id,shortcode,text,modified_at,label,sentiment
5037,17868591121679700,B-KXfX7DLk1,آقای جهرمی چرا اینترنتها ضعیف شده. من الان دورکارم و بخاطر ضعف نت موبایل مجبورم حضوری برم سر کار. انصافا اتفاقی بیفته شما مسیولید. ما هم هزینه پرداخت میکنیم و هم عذاب میکشیم.,2020-07-28 20:35:55,-1,-1
5039,18100496101184240,B-KXfX7DLk1,اقای جهرمی این چه وضع اینترنته اخه,2020-07-13 09:21:33,-1,-1
5040,18105312982126520,B-KXfX7DLk1,سلام آقای جهرمی، شاید این کامنت به موضوع پست شما مربوط نباشه! ولی ما الان با خانواده سریال پایتخت شش به صورت آنلاین می خواستیم ببینیم، واقعاً از لحاظ سخت افزاری و نرم افزاری همه چی مهیا بود ولی سرعت اینترنت همراه اول واقعاً بددددددددد.,2020-05-31 01:49:52,0,-1
5041,18109988491108432,B-KXfX7DLk1,جهرمی عزیزم سرعت اینترنت تو تبریز افتضاحه یه کاری کن دیگه جوابم که نمیدی. 😕دلمو شکستی عشقم,2020-05-27 10:26:57,0,-1
5042,18122890654074992,B-KXfX7DLk1,اقای جهرمی چرا اینترنت انواج رادیوی گرون کردین چرا حجم از بسته های اینترنی برداشته نمیشه چرا ما روز به روز به عقب برمیگردیم تا کی باید به ما مردم ظلم بشه,2020-06-13 11:39:25,-1,-1
5048,17851682926906570,B-VFyy9jWel,اقای جهرمی اینترنت ای دی اس ال منطقه ما افتضاحه.هرماه پنجا تومن پول اینترنت میدم سرعت دانلود صدکیلوبایت برثانیست.پیرکرده منو.شرکت ساتیا کم کاری میکنه.این صد کیگ رو هم ندادن به ما.استان مرکزی.فراهان.تلخاب,2020-08-05 14:52:16,0,-1
5049,17860328272810250,B-VFyy9jWel,اقای جهرمی عزیز خدا پشت و پناهتون💖💖💖💖,2020-08-03 13:28:49,1,1
5050,17861538235754620,B-KXfX7DLk1,آقای جهرمی حجم نتمون زود تموم میشه هزینه ها هم خیلی بالاست ، یه فکری براش بکنید,2020-07-29 23:20:54,-1,-1
5051,17862664291754950,B-VFyy9jWel,جهرمی فقط دزدی کن تو,2020-07-27 18:49:47,-1,-1
5052,17867004571708040,B-VFyy9jWel,جناب آذری جهرمی ، خدا قوت بهتون اعتماد داریم,2020-08-05 12:28:05,1,1
5053,17871078091653250,B-VFyy9jWel,سلام مهندس جهرمی چرا تو روستاها اینترنت نصب نمیکنن ؟؟؟؟💝💝💝👏❤️,2020-08-02 17:38:40,0,0
5054,17886940090517870,B-VFyy9jWel,خب آقای جهرمی چرااین سرعتو همیشگی نمیکنید؟؟چرافقط برااین روزا؟؟چراهمیشه نه؟؟برام جای سواله,2020-07-25 03:09:18,-1,-1
5055,17882717944541920,B-VFyy9jWel,جناب جهرمی برای اهواز هم هست؟ مخصوص خطوط فیبر نوری؟,2020-07-25 12:40:36,0,0
5056,18134044150045940,B-VFyy9jWel,چرا فقط جواب انسانهای بی ادب رو میدید آقای جهرمی؟ من بسیار از شما سپاسگذارم که دارید تلاشتون رو در حرفه خودتون انجام میدید.خدا قوت🌹,2020-06-01 20:59:32,1,1
5057,17876966992596960,B-KXfX7DLk1,سلام آقای جهرمی .خداوکیلی این چه وضع سرعته اینترنته ؟ مگه نمیگید بتمرگید تو خونه ؟ با این وضع سرعت جز حرص خوردن و اعصاب خوردی چی واسمون دارید ؟,2020-07-23 22:33:03,-1,-1
5059,17860942810813320,B-KXfX7DLk1,جناب آذری جهرمی. هزینه مبایل من همیشه یک مبلغ ثابت می‌آمد. چون تماس هام مشخص شده بود. این ماه سه برابر امده چرا؟ علت رو بیان کنبد.نکنه ما باید هزینه ها و عیدی حقوق بگیران مخابرات رو بدیم. این تنها مشکل من نیست. خیلی ها این مشکل رو دارن.,2020-08-03 13:26:03,-1,-1
5060,17904176068439700,B-VFyy9jWel,یه فکری به حال اینترنت همراه هم کنین بد نیست آقای جهرمی,2020-07-15 00:17:38,0,0
5061,17879138251567720,B-VFyy9jWel,سلام دکتر جهرمی عزیز، سرعت مبین نت از دیشب افتضاح شده و مدام قطعی داره لطفا دستور بدید بررسی کنند 🙏,2020-07-25 01:55:27,-1,-1
5062,17887947802506330,B-VFyy9jWel,آقای جهرمی تو رو خدا این پینگ و پکت لاست ما گیمرارو هم درست کنید ❤️,2020-07-13 11:32:37,1,1
5063,17889910015483390,B-VFyy9jWel,خداقوتتون بده مرد بی ادعای روزهای سخت.قدرران زحمات ارزشمند شما و همکاران پرتلاش تان هستیم جناب جهرمی عزیز,2020-07-14 23:59:54,1,1
5064,17885573512522070,B-VFyy9jWel,آقای جهرمی لطف کنید تو این روزها به فکر دانش اموزان هم باشید که مجبورن با اینترنت درسهاشون رو انلاین بخونن.,2020-07-24 18:16:13,0,0
5065,17891719858480900,B-KXfX7DLk1,جناب جهرمی...جناب وزیر.,2020-07-26 22:24:00,1,1
5066,17889832234482920,B-VFyy9jWel,آقای جهرمی اینترنت vdsl و شرکت های خصوصی نیاز به کابل مسی دارند الا ماهایی ک از کابل فیبر نوری استفاده میکنیم مجبوریم به سرعت کم بسنه کنیم لطفا یک ایده و راهکاری برای کابل های فیبر نوری انجام بدهید,2020-07-15 00:03:01,0,0
5067,17940704080347450,B-VFyy9jWel,دوووووستتون داریم آقای جهرمی ، از بین دولتیها بهترین هستید و کار آمدترین ، خدا نگهدارتون باشه 🙏🙏,2020-05-20 21:53:03,1,1
5068,17901396856456450,B-VFyy9jWel,آقای جهرمی شماهم سندروم دست بیقرار دارید ک هی این و اونو فیلتر میکنید؟,2020-07-11 12:03:54,-1,-1
5069,17901568816452440,B-VFyy9jWel,اقای جهرمی عزیز سرعت وای فای td-lte. مودم های ایرانسل وحشتناک پایین اومده . فک کنم بجای زیاد کردن دارید کم میکنیداا,2020-06-21 12:22:53,-1,-1
5070,17945988292332140,B-VFyy9jWel,جهرمی مامور سر جدت روستاها پوشش بده,2020-05-20 17:02:17,-1,-1
5071,17950507327325380,B-VFyy9jWel,چرااا چرااا اقای جهرمی اینترنت رایگان خط نمیدینن...؟؟؟,2020-06-02 20:55:33,0,-1
5072,17957189503313110,B-VFyy9jWel,والا آقای جهرمی ما همون adslهم پیگیر هستیم ولی متاسفانه مسئولان شهرستان بهانه میارن و پشت گوش میندازن‌...!,2020-07-15 00:22:17,-1,-1
5073,18003733846287120,B-VFyy9jWel,آقای جهرمی,2020-05-18 16:08:38,0,0
5074,18048074413239568,B-VFyy9jWel,اقای جهرمی واقعامردنمونه ای هستی.خوشحالیم که شماراداریم,2020-06-02 23:28:03,1,1
5075,18096838387130740,B-VFyy9jWel,درود بر شما جناب جهرمی انشاالله همیشه موفق و پاینده باشین🌹🌹🌹,2020-05-13 16:09:17,1,1
5076,18134206453012680,B-VFyy9jWel,دمت گرم جهرمی👍👍👍 @azarijahromi,2020-05-26 17:51:29,1,1
5078,17921261155387040,B-VFyy9jWel,سلام خوبی آقای جهرمی بسته اینترنتی میخریم مینویسه بدون احتساب مالیات ارزش افزوده بعد مالیات ارزش افزوده رو حساب میکنه از حساب کم میکنه یعنی سیستم شما اصل غافل گیری گذرونده امکان داره خودتون امتحان کنید با *۱#,2020-07-15 12:26:48,0,-1
5080,17859321622838390,B-VFyy9jWel,سلام آقای جهرمی . واقعا این یه دزدی علنی حساب نمیشه؟ ما روز۱۶ اسفند بسته اینترنتی خانگی رزرو کردیم و شما روز ۱۷ اسفند اعلام کردید که ۱۰۰ گیگ اینترنت رایگان خانگی به همه اهدا میشه . الان ۷ فروردین بسته اهدایی شما تموم شده . و بسته ای که من ۱۶ اسفند  ماه ۱۸۰ گیگ گرفتم شروع شده و تا ۱۶ فروردین فقط مهلت استفادشه ..این دزدی از جیب ما حساب نمیشه!؟؟۱۰۰ گیگ رایگان ما انگار از جیب خودمون گرفتید؟؟این مشکل فقط من نوعی نیس . همه همین مشکل رو دارن .. ما که طرف قراردادمون خود شرکت مخابرات هست. درستش این بود که بسته های ما رزرو میشد و بعد ۷ فروردین بسته خودمون اعمال میشد .. حالا خودتون قضاوت کنید این اسمش کلاهبرداری و دزدی نیست؟؟؟ این چه هدیه ای بود که جز ضرر برای ما چیزی نداره.. لطفاا خواهشاااا رسیدگی کنید ..,2020-07-29 23:34:21,-1,-1
5081,17878872214577050,B-VFyy9jWel,آقای جهرمی یعنی آسیا تک سرعتش زیاد نمیشه؟,2020-07-26 17:36:23,1,0
5082,17860701913771510,B-VFyy9jWel,آقای جهرمی میشه واسه اینترنت گوشیم اینترنت رایگان بزارن واسه کلاسای مجازی ما تو گوشی نگاه میکنیم,2020-07-27 18:50:27,-1,-1
5083,17859129532833830,B-VFyy9jWel,آقای جهرمی واقعا من کسایی رو میشناسم که اینترنت ندارند و نمیتوانند در  کلاس های مجازی شرکت کنند,2020-08-03 12:51:04,-1,-1
5084,17868820258677590,B-VFyy9jWel,اقای جهرمی این چه وضع اینترنته اینجامون گیر کرد یه بار درست حسابی دانلود کنیم عقده شد بخدا,2020-08-03 13:43:17,-1,-1
5085,17936143306359290,B-VFyy9jWel,سلام آقای جهرمی ما تو ایلام حتی اینترنت adsl هم بمون نمیدن میگن ظرفیت نداریم.لطفا فکری به حال ایلام هم بکنید.,2020-07-19 08:35:03,-1,-1
5086,18057589315215480,B-VFyy9jWel,اقا جهرمی نت افتضاحه بخدا هی قطع میشه خسته شدیم یه پیام میدیم دو دقیقه قطع میشه یکماه خورده ای نتمون اینطور شده 😔,2020-06-09 12:41:49,-1,-1
5087,18048210046225648,B-VFyy9jWel,اقای جهرمی طبق قانون جهانی مایی که اینترنت 4G داریم باید سرعت اینترنت مون 100m/s  باشد بعد به زور سرعت به یک یا دو مگ بر ثانیه میرسه نشکن کمرتون که میخواید سرعت نتو تا ۴ برابر ببرید دیگه ما خیلی بد بختیم سرعت نت افغانستان از ما بیشتره 😐,2020-07-19 12:27:35,-1,-1
5088,18096693733133160,B-VFyy9jWel,اقای جهرمی فکری بحال این نت های همراه کن لطفا ، هر ۳ روز ۶ گیگ میره الکی الکی هیچکاریم نمیکنیم بخدا ، قبلا برکت ها بیشتر بود ، لطفا پیگیری کنین هر چن روز از کجا بیاریم هی بسته بخریم تو این اوضاع,2020-06-07 09:45:34,-1,-1
5089,18135846478004792,B-VFyy9jWel,اقای جهرمی شما ۱۵ ابان قول دادید که ارزش افزوده به تلفن همراه مشترکان رو تعطیل میکنید و پولشو برمیگردونید  حالا ما تعطیل کردنشو نمیخوایم پولم هم نمیخوایم کنار اینا قولای الکی هم نمیخوایم حنای شما تو وعده دادن خیلی وقت دیگه حس میکنم رنگی نداره,2020-05-27 17:19:54,-1,-1
5092,17855731516882610,B-VFyy9jWel,"🔹‏پیام‌رسان ایتا از دسترس خارج شده و مشکل سرور دارد...
از دولتی‌ که برای پوسته‌های تلگرام، ۲۰۰ میلیاردتومان هزینه می‌کند و ۲۰۰میلیارد هم از مثلا بخش خصوصی می‌گیرد، خیلی توقع زیادی‌ست که به دسترنج جوان ایرانی (هرچند هم آماتور) احترام بگذارد!
آقای جهرمی وجدانت اذیتت نمی‌کنه؟!
""علی قلهکی""",2020-08-03 22:44:46,0,-1
5094,17857630687842360,B-VFyy9jWel,"‏پیام‌رسان ایتا ساعت هاست که از دسترس خارج شده و مشکل سرور دارد...
از دولتی‌ که برای پوسته‌های تلگرام، ۲۰۰ میلیاردتومان هزینه می‌کند و ۲۰۰میلیارد هم از مثلا بخش خصوصی می‌گیرد، خیلی توقع زیادی‌ست که به دسترنج جوان ایرانی (هرچند هم آماتور) احترام بگذارد!
آقای جهرمی وجدانت اذیتت نمی‌کنه؟!
""علی قلهکی""
✅ @iransiasat_ir👈",2020-08-05 15:36:29,-1,-1
